text,label,label_confidence,hate_speech,offensive_language,neither
"""<user>: baby albino 🐢 <url> <user>",2,1.0,0,0,3
"""<user>: these hoes ain't loyal.""",1,1.0,0,3,0
"""<user>: i made that bitch lunch. <user>"" bitches love lunch.",1,1.0,0,3,0
"""a pussy a day keeps the devil away"" -<user>",1,1.0,0,3,0
"""ain't that about a bitch""... what does that mean?",1,1.0,0,3,0
"""all these bitches want a baby, i don't want no children.""",1,1.0,0,3,0
"""baby i like being on your left side"" no bitch you can't be there cuz the street on that side and twitter said i ain't real if you do",1,1.0,0,3,0
"""bleed out hoe <exclaim> "" -alexa",1,1.0,0,3,0
"""boolin' in the bando wit a few bitches""",1,1.0,0,3,0
"""brownies for my brownie"" i love this movie. 😅",2,1.0,0,0,3
"""but i need a bad bitch that's hotter than me"" might be the realist shit partynextdoor ever said. that's how i be feelin everyday",1,1.0,0,3,0
"""caesar is home"" rt <user>: “<user>: <url> so much this bitch looks like. lets start with ape shit”😭😭""",1,1.0,0,3,0
"""dad say hi to my snapchat"" dad ""✌️✌️ duces bitch"" 😂😂😩😩",1,1.0,0,3,0
"""don't know no ugly bitches! don't know no broke niggas!""--<user>",1,1.0,0,3,0
"""don't make me make you fall in live with a nigga like meee..."" the birds 1&2 are my favorite songs by weeknd",1,1.0,0,3,0
"""don't you ever give my pussy away. you keep it tight, alright?""",1,1.0,0,3,0
"""dropped a stack cause bitch i'm on"". -<user> song called ""dope"". download the mixtape here: <url>",1,1.0,0,3,0
"""dumb bitches do dumb things""",1,1.0,0,3,0
"""facto <user>: who cares if you a hoe when your ass looks like this? <url>",1,1.0,0,3,0
"""for every bad bitch there is a nigga tired of fucking her""",1,1.0,0,3,0
"""foreign chick, no lie.. man that bitch beautiful""",1,1.0,0,3,0
"""fuck 5/0 i make my own rules. suck my dragon balls bitch call me goku""",1,1.0,0,3,0
"""generate ascii boxes with nodejs"" all i see is the ability to bring flappy-bird in node via ascii tubes and bird ^_^ <url>",2,1.0,0,0,3
"""get me that shit bitch you is fine bear""",1,1.0,0,3,0
"""girls that i dated, its okay i ain't mad yo, unless you stabbed me in the heart, no love hoe""",1,1.0,0,3,0
"""how do you know my twitter password"" bitch please",1,1.0,0,3,0
"""have you seen my shows? have you seen my hoes? if i wasn't hot would they be so thick?""",1,1.0,0,3,0
"""he a bitch for hitting that hoe"" 😂😂😂😂😂😂😂😂😂",1,1.0,0,3,0
"""her great grandmas a hoe,her grandmas a hoe,her moms and a hoe, and she's a hoe! it's a long line of hoes!"" -grandpa carl everyone",1,1.0,0,3,0
"""hey go look at that video of the man that found the kidnapped girls in ohio........what a nigger"" - #shitmybosssays",0,1.0,3,0,0
"""hey pussy you still there?""",1,1.0,0,3,0
"""how hotter than is it?"" ""a bitch.""",1,1.0,0,3,0
"""how u talking to hoes bout bro n em.. why you talking to hoes bout bro n em""",1,1.0,0,3,0
"""how you doing, crazy bitch?"" is hilarious!",1,1.0,0,3,0
"""i am a thrill billy..with a hillbilly heart."" -<user>. hahahahaha jesus murphy!",2,1.0,0,0,3
"""i call him my bitch"" <user>",1,1.0,0,3,0
"""i can't handle no liquor... but these bitches can't handle meeedd"" - chief sosa",1,1.0,0,3,0
"""i don't chase after dudes... i chase after bitches."" - edgar bautista",1,1.0,0,3,0
"""i dont even need a picture of tamar, that bitch is beat in every picture""😂😭😂😂😂",1,1.0,0,3,0
"""i dont have hoes"" 😴",1,1.0,0,3,0
"""i fucking hate that bitch so much i wanna smack her in the face then tongue kiss her""",1,1.0,0,3,0
"""i got a bitch set it off like jada picket..queen latifah you riding round with your nieces bitch you titi""",1,1.0,0,3,0
"""i got a sister, she told me stop calling women bitches..""",1,1.0,0,3,0
"""i guess this is the night bitches die... <exclaim> "" stewie is that nigga...!",1,1.0,0,3,0
"""i had a bitch that had a bitch, had the bitch eating halibut.."" - <user> #freshrhymes #jerksquad #slowstir",1,1.0,0,3,0
"""i have this lady-love she's married, but i still wanna bang her she won't have sex with me what a bitch"" ~a troubadour, probably",1,1.0,0,3,0
"""i heard you was looking for candy man, bitch""",1,1.0,0,3,0
"""i hope you don't get mad, ladies. i only call you bitches 'bitches' bc i don't know your names individually."" -katt williams <user>",1,1.0,0,3,0
"""i just got a number 3 i'm a bitch boy""",1,1.0,0,3,0
"""i know that shit eatin grin! you either just fucked the girl of your dreams or you sold a car. we know you're a faggot. what'd you sell?""😂",1,1.0,0,3,0
"""i only be with older men cause they're more mature"" that supposed to fool us bitch?",1,1.0,0,3,0
"""i said i don't like it, it tastes like wolf pussy"" ""what? how do you even know what that tastes like""",1,1.0,0,3,0
"""i taught myself how to eat pussy, and cut my own hair"" ""i taught myself how to eat pussy hair""😂 name the movie 😂",1,1.0,0,3,0
"""i used to dress up like a cop too."" ""oh really?"" ""yeah...right after 9/11...mad pussy."" ""really?"" ""yes...i'll never forget.""",1,1.0,0,3,0
"""i went to jail for a flock, & came home wit a strike.. you went to jail as a bitch, came home as a dike""- <user>",1,1.0,0,3,0
"""i will fuck u where u stand"". ""u dizzy bitch"". two unique & separate phrases i overheard a relative saying when i was younger.",1,1.0,0,3,0
"""i woke up like thi-"" bitch go back to bed",1,1.0,0,3,0
"""i would rather you call me bitch than sir"" -my manager",1,1.0,0,3,0
"""i'll beat on that pussy so hard""",1,1.0,0,3,0
"""i'm downloading you a new personality and ordering you a new face! you bitch.. i love you.. goddamn it!"" -axl rose yelling at his sex robot",1,1.0,0,3,0
"""i'm feelin like malcolm in the middle, these bitches surround me they can't miss em""",1,1.0,0,3,0
"""i'm gonna piss on your dimple <user>: stop wasting prayers on trash teams lol""",1,1.0,0,3,0
"""i'm probably your main bitch chocolate dipped cinnamon apple""",1,1.0,0,3,0
"""i'm sick of his shit man <user>: sit his bitch ass, i'm fed up bro rt ""<user>: geno threw yet another pick smh""""",1,1.0,0,3,0
"""ibs"" irritable bitch syndrome.",1,1.0,0,3,0
"""if you love her then hide yo bitch so you'll keep shorty."" <user>",1,1.0,0,3,0
"""if you talk back to me you ain't getting no pussy."" me: <url>",1,1.0,0,3,0
"""in my mind"" gotta be the dumb hoe anthem...",1,1.0,0,3,0
"""it takes a true directioner to accept larry"" you know what bitch its fans like you that make the boys cry. #thankyoupaulforconfirminglarry",1,1.0,0,3,0
"""it's never too late to tag a bitch.""- <user>",1,1.0,0,3,0
"""just follow the yellow brick twitter.""",2,1.0,0,0,3
"""lmfaoooooooooooooooooo <user>: if your pussy is good but my mama don’t like you? guess who gotta go………..my mama.""",1,1.0,0,3,0
"""lmao <user>: 😂😂 rt <user>: pound cake look like pussy 😂 <url>",1,1.0,0,3,0
"""lmao <user>: the d.rose adidas are lighter than my phone .... shit is retarded""",1,1.0,0,3,0
"""maybe she wants to be more than your friend or maybe she's a stupid bitch. you never know until you make her cum."" 😂😂😂",1,1.0,0,3,0
"""my twitter was hacked"" = i'm too pussy to admit that i said it and now i want to act like i never said it.",1,1.0,0,3,0
"""nah girl i ain't gon be able to make it, it's been tight since russ loss his job"" you in the back like ""damn bitch really""",1,1.0,0,3,0
"""new flame"" the song of the yr lol that bitch super run like",1,1.0,0,3,0
"""niggas always yelling ""fuck bitches, get money"" meanwhile they're broke and still want the bitches….""",1,1.0,0,3,0
"""niggas be pressed for pussy, eeeeeen nothin""",1,1.0,0,3,0
"""no bitches "" - nan",1,1.0,0,3,0
"""no boats and hoes please thanks"" - mom",1,1.0,0,3,0
"""ovo"" “<user>: & kendrick lamar still trash”",2,1.0,0,0,3
"""on top of that, she just a pregnant ass sorry hoe. aint never got no money. even her water broke."" - <user> #riptallt",1,1.0,0,3,0
"""our people"". now is the time for the aryan race 2 stand up and say ""no more"". before the mongerls turn the world into a ghetto slum. 1488",0,1.0,3,0,0
"""pistol whip my dickau, shoot yo bitch club up."" sometimes freestyles be freestyles. and i'm okay with that.",1,1.0,0,3,0
"""rt it for me. please and thanks <user>: did a pierced pussy just come across my timeline 😐""",1,1.0,0,3,0
"""remy machiavelli send shots to ya belly"" 😩 my bitch ✊",1,1.0,0,3,0
"""sorry jb fan，really justin come back"". that is the top comment on a justin timberlake video with 10 million views. son of a fucking bitch!",1,1.0,0,3,0
"""selling my soul for material wishes: fast cars and bitches"" #tupac #smile #remix",1,1.0,0,3,0
"""shall i compare thee to a summer’s day? no, a summer’s day is not a bitch.""",1,1.0,0,3,0
"""she gotta shape up her pussy lips tho <user>: whole wheat organic pussy <url>",1,1.0,0,3,0
"""she said wigga man you rich...take the du-rag off"" <url>",1,1.0,0,3,0
"""she was a bitch anyway""",1,1.0,0,3,0
"""so he's a good football player...but he still acts like a nig""",1,1.0,0,3,0
"""stop looking us and go eat some pussy, you yuppie fucks.""",1,1.0,0,3,0
"""takin it straight to dirt, why finger the pussy when i know i can put my dick in it?"" <user>",1,1.0,0,3,0
"""that ain't bro moves, that's hoe moves""",1,1.0,0,3,0
"""the devil grows inside the hearts of the selfish and wicked white, brown, yellow and black color is not restricted""",2,1.0,0,0,3
"""the water isn't yellow, i'm a healthy student""",2,1.0,0,0,3
"""these hoes ain't loyal""",1,1.0,0,3,0
"""these hoes keep callin but i ain't pickin up""🎶🎶",1,1.0,0,3,0
"""they have to. that division is trash <user>: saints gon win the nfc south...watch""",2,1.0,0,0,3
"""this is for all the fans that waited, the bitch niggas that hated / old hoes we dated, look mama, we… <url>",1,1.0,0,3,0
"""this is for my ghetto motherfuckers"" -missy elliott",1,1.0,0,3,0
"""this recipe calls for a leftover brownie. what the hell is a leftover brownie? that's just a brownie you haven't eaten yet.""-<user>",2,1.0,0,0,3
"""trust noneeee, bitch i don't """,1,1.0,0,3,0
"""twitter is twitter"" bitch twitter is life",1,1.0,0,3,0
"""two roads diverged in a yellow wood, and i chose the one to jötunheimr"" - robert frost giant",2,1.0,0,0,3
"""used to have a girlfriend, now all i got is hoes.. i was lookin for a good girl, but she was fuckin on the low.""",1,1.0,0,3,0
"""virgin pussy "" () "" , regular pussy "" ( ) "" , oomf pussy (_________________________)",1,1.0,0,3,0
"""whaaaaaat! lmaooo <exclaim> <user>: <user> that's why i luv u fat bitches cuz y'all got some big ole titties and phat booties""",1,1.0,0,3,0
"""walked in that bitch like, nigga we made it!""",1,1.0,0,3,0
"""we hate niggers, we hate faggots and we hate spics""-kkk rally",0,1.0,3,0,0
"""well bitch, biology said..."" 😂😂😂",1,1.0,0,3,0
"""what i do? <user>: gotta report you as spam rt <user>: ladies rt if your head game better than your pussy""",1,1.0,0,3,0
"""when im done with a hoe i pass her to the squad"" g <exclaim>",1,1.0,0,3,0
"""why people think gay marriage is okay is beyond me. sorry i don't want my future son seeing 2 fags walking down the street holding hands an",0,1.0,3,0,0
"""why would i want to play with some pussy?"" - <user> *dead* #snl",1,1.0,0,3,0
"""why would you wanna be the green ranger? he's evil!"" duh bitch",1,1.0,0,3,0
"""why would you want pussy on your side burns?.. thats a good question"" <user> hahahahaha 😂",1,1.0,0,3,0
"""will shank a bitch for ceviche""",1,1.0,0,3,0
"""y'all forget he has his brand new baby girl at home"" bitch the cookies are burning",1,1.0,0,3,0
"""yah"" has said in his word that the mtzra'ym(egyptians) are his people and ysrah'al is his inheritance and the kushite(ethiopians).....",2,1.0,0,0,3
"""yaoooooooo <user>: mawnin yardies! 💚💛😘""",2,1.0,0,0,3
"""yo bitch on the horn. tryna shoot a porn."" - <user> that's t shirt worthy tony",1,1.0,0,3,0
"""yo can i sublet your pussy"" #shitfahdsays",1,1.0,0,3,0
"""yo feet smell like my puss"" 😂😭 whut ? ""like flowers bitch"" 😂😭✋😩 omg",1,1.0,0,3,0
"""you ain't my bitch"" is my favorite response to long texts",1,1.0,0,3,0
"""you are a cunt""",1,1.0,0,3,0
"""you can pull more pussy with a dodge and collect them panties alright."" -stormy and jake 😂😂😂",1,1.0,0,3,0
"""you got hella hoes"" <url>",1,1.0,0,3,0
"""you took our land so you could make each other retarded in diapers? sure....use our image....cool...."" #redskins #nfl #concussion #jokes",1,1.0,0,3,0
"""you're a garden rose, and that bitch is a weed.""",1,1.0,0,3,0
"""you're fucked up"" no shit you dumb ass cunt now go post pictures if your flat ass titties on ig slut",1,1.0,0,3,0
"""your teeth are like the stars."" ""aww thanks!"" ""yeah... yellow and far away from each other.""",2,1.0,0,0,3
"""yup. fuck em <user>: playing like trash rt <user> clippers don't wanna play lol""",1,1.0,0,3,0
"""ain't it time for you hoes to get out of here"" lol this is what ariana's mom says to us",1,1.0,0,3,0
"""are we bitches?"" - <user>",1,1.0,0,3,0
"""bitch freak my shit""",1,1.0,0,3,0
"""bitch my vagina is a little more resilient than that"" -<user>",1,1.0,0,3,0
"""but i love him"" nah bitch that ain't love.",1,1.0,0,3,0
"""call me keyshawn johnson cause im catchin erry hoe""",1,1.0,0,3,0
"""captain save a hoe"" is the most annoying phrase",1,1.0,0,3,0
"""dont show me no bitch unless she look like dolly parton <exclaim> """,1,1.0,0,3,0
"""if i wasnt in a work place id deck you"" aye fucking right, i'd give you a tyson 4 combo nd end you with an uppercut. shut the fuck up bitch",1,1.0,0,3,0
"""if she can suck your dick with a dip in, she's not only a keeper but a true redneck woman."" - kim's dad.",1,1.0,0,3,0
"""im gonna rip that bitch apart"" ""rip what apart"" ""lol""",1,1.0,0,3,0
"""its britney bitch"" - the bible (leviticus 7:58) <url>",1,1.0,0,3,0
"""no pussy, or not tryna go to the studio, don't call my mufuckin crib like that, god. yo. word up god i will buss yo shit, god, word up""",1,1.0,0,3,0
"""oh ya these hoes think they cute in skin tight cat suits assuming that they bodies to boomin to dispute""",1,1.0,0,3,0
"""omg this bitch is fucking stupid i swear blah blah blah"" *a week later* omg ilysm bae ur my best friend i swear",1,1.0,0,3,0
"""riding with my bros still don't trust these hoes""",1,1.0,0,3,0
"""this weekends going to be fabulous"" naa man, you're seeing nae cunt. if you do they'll be koed in 2 seconds flat. hate u. #fuckgm",1,1.0,0,3,0
"""whatever you are, be a good one."" -abraham lincoln, this quote is not for yall hoes!",1,1.0,0,3,0
"""you better pipe your pussy down over there""- <user> lmao wth does that even mean?",1,1.0,0,3,0
# that son of a bitch moment when it rains and you forget your car windows are down,1,1.0,0,3,0
"#10thingsthatgetsonmynerves needy hoes, ratchet hoes, sideline hoes, beggin' hoes, dumb hoes, looking for love on facebook hoes..",1,1.0,0,3,0
#1personidbitchslap <user>. fa blowin my tl. up like a bitches spare tire leavin dairy queen,1,1.0,0,3,0
#2013faves rt “<user>: #snoop and #justin are having so much fun at this charlie wilson tribute #betawards <url>,2,1.0,0,0,3
#2013taughtme how pussy feels 😂👌,1,1.0,0,3,0
#5wordsaftersex is that all pussy bitch?,1,1.0,0,3,0
#alexfromtarget gets a million retweets but #chrisfromwalmart cant even get a bitch to text him back.... <url>,1,1.0,0,3,0
#alexfromtarget had them bitches wet...lmmfao,1,1.0,0,3,0
"#anncoulter still calling #obama a 'community organizer' re: #syria. well, she is still #cunt as well. so what?",1,1.0,0,3,0
#asagiraffes pussy <url>,1,1.0,0,3,0
#askdems aren't you embarrassed that charlie rangel remains in your caucus?,2,1.0,0,0,3
#bangbangbirdgang ya bitch you <exclaim> 56 -fruit loop,1,1.0,0,3,0
#bestsongtohavesexto bitches love sosa #bangbang,1,1.0,0,3,0
#bitchslapthursdays 2nite pure passion doors open @ 10.... but we watching the game in that bitch too… <url>,1,1.0,0,3,0
"#blessjesus amos 3:3 - can two walk together, except they be agreed?",2,1.0,0,0,3
#blessjesus amos 5:10 there are those who hate the one who upholds justice in court and detest the one who tells the truth.,2,1.0,0,0,3
#blessjesuslove happy belated ( sixty-fifth) 65 birthday *28 aunt mary agnes #strong,2,1.0,0,0,3
#california is full of white trash,0,1.0,3,0,0
#celebrityleakedphotos yeah> now you know how it feels knowing the #nsa is on all our phones. quit whining like #muslim #bitches.,1,1.0,0,3,0
#cowboys are 6-1 bitches #cowboysnation another great win ilove this team,1,1.0,0,3,0
#degenerateartist isn't a bitch walks back his words> isn't a witch who questions a turd> i'm a glitch who evolves your absurd <exclaim>,1,1.0,0,3,0
"#degenerateartist knows words> bo jingo dangle fan slang ho, ting pang lick drum swing flick alarm bic> but you can't hear fire can you?",1,1.0,0,3,0
"#derekjeter as a lifelong #yankees man, i will miss you. #firstballot #unanimous",2,1.0,0,0,3
#dutch people who live outside of #newyorkcity are all white trash.,0,1.0,3,0,0
